"date","sig_total","sig_quorum","id"
"2015-07-30","7982","7464",28
"2015-07-31","8001","7482",28
"2015-08-01","8027","7506",28
"2015-08-02","8096","7572",28
"2015-08-03","8212","7679",28
"2015-08-04","8267","7732",28
"2015-08-05","8298","7756",28
"2015-08-06","8305","7763",28
"2015-08-07","8314","7772",28
"2015-08-08","8323","7781",28
"2015-08-09","8337","7795",28
"2015-08-10","8347","7804",28
"2015-08-11","8357","7814",28
"2015-08-12","8367","7824",28
"2015-08-13","8372","7829",28
"2015-08-14","8388","7844",28
"2015-08-15","8397","7853",28
"2015-08-16","8408","7862",28
"2015-08-17","8420","7874",28
"2015-08-18","8429","7883",28
"2015-08-19","8571","7997",28
"2015-08-20","8645","8055",28
"2015-08-21","8882","8261",28
"2015-08-22","9023","8389",28
"2015-08-23","9081","8444",28
"2015-08-24","9196","8555",28
"2015-08-25","9372","8722",28
"2015-08-26","9414","8763",28
"2015-08-27","9426","8774",28
"2015-08-28","9439","8786",28
"2015-08-29","9455","8798",28
"2015-08-30","9470","8813",28
"2015-08-31","9506","8848",28
"2015-09-01","9532","8874",28
"2015-09-02","10266","9539",28
"2015-09-03","12554","11639",28
"2015-09-04","14109","13062",28
"2015-09-05","14448","13373",28
"2015-09-06","14610","13525",28
"2015-09-07","15009","13894",28
"2015-09-08","15363","14224",28
"2015-09-09","15510","14362",28
"2015-09-10","15700","14536",28
"2015-09-11","15985","14805",28
"2015-09-12","16236","15031",28
"2015-09-13","17891","16597",28
"2015-09-14","19243","17881",28
"2015-09-15","20100","18670",28
"2015-09-16","20998","19502",28
"2015-09-17","22015","20467",28
"2015-09-18","23121","21497",28
"2015-09-19","24108","22417",28
"2015-09-20","25073","23330",28
"2015-09-21","25780","23986",28
"2015-09-22","27600","25664",28
"2015-09-23","29889","27779",28
"2015-09-24","31364","29152",28
"2015-09-25","32139","29871",28
"2015-09-26","32821","30513",28
"2015-09-27","33631","31279",28
"2015-09-28","34749","32318",28
"2015-09-29","35668","33161",28
"2015-09-30","36305","33752",28
"2015-10-01","36701","34121",28
"2015-10-02","36781","34191",28
"2015-07-06","15896","14639",29
"2015-07-07","22105","20318",29
"2015-07-08","26216","24214",29
"2015-07-09","27144","25095",29
"2015-07-10","27567","25503",29
"2015-07-11","27843","25764",29
"2015-07-12","28196","26085",29
"2015-07-13","28335","26206",29
"2015-07-14","28420","26285",29
"2015-07-15","28521","26372",29
"2015-07-16","28560","26407",29
"2015-07-17","28581","26425",29
"2015-07-18","28592","26435",29
"2015-07-19","28616","26458",29
"2015-07-20","28637","26477",29
"2015-07-21","28652","26490",29
"2015-07-22","28671","26506",29
"2015-07-23","28677","26512",29
"2015-07-24","28692","26527",29
"2015-07-25","28711","26544",29
"2015-07-26","28741","26571",29
"2015-07-27","28760","26585",29
"2015-07-28","28781","26604",29
"2015-07-29","28797","26619",29
"2015-07-30","28809","26631",29
"2015-07-31","28819","26640",29
"2015-08-01","28827","26647",29
"2015-08-02","28841","26660",29
"2015-08-03","28853","26669",29
"2015-08-04","28860","26675",29
"2015-08-05","28873","26687",29
"2015-08-06","28879","26691",29
"2015-08-07","28887","26698",29
"2015-08-08","28897","26708",29
"2015-08-09","28905","26716",29
"2015-08-10","28913","26724",29
"2015-08-11","28927","26736",29
"2015-08-12","28939","26746",29
"2015-08-13","28944","26751",29
"2015-08-14","28951","26756",29
"2015-08-15","28960","26759",29
"2015-08-16","28968","26767",29
"2015-08-17","28979","26776",29
"2015-08-18","28987","26784",29
"2015-08-19","28994","26790",29
"2015-08-20","29010","26804",29
"2015-08-21","29014","26808",29
"2015-08-22","29018","26812",29
"2015-08-23","29025","26819",29
"2015-08-24","29036","26829",29
"2015-08-25","29043","26835",29
"2015-08-26","29051","26843",29
"2015-08-27","29059","26851",29
"2015-08-28","29068","26860",29
"2015-08-29","29074","26866",29
"2015-08-30","29097","26883",29
"2015-08-31","29110","26895",29
"2015-09-01","29133","26916",29
"2015-09-02","29150","26933",29
"2015-09-03","29166","26947",29
"2015-09-04","29179","26960",29
"2015-09-05","29188","26968",29
"2015-09-06","29206","26983",29
"2015-09-07","29216","26992",29
"2015-09-08","29221","26997",29
"2015-09-09","29225","27001",29
"2015-09-10","29237","27013",29
"2015-09-11","29245","27021",29
"2015-09-12","29254","27028",29
"2015-09-13","29268","27041",29
"2015-09-14","29274","27047",29
"2015-09-15","29277","27050",29
"2015-09-16","29284","27057",29
"2015-09-17","29289","27061",29
"2015-09-18","29293","27063",29
"2015-09-19","29298","27068",29
"2015-09-20","29306","27076",29
"2015-09-21","29312","27082",29
"2015-09-22","29317","27086",29
"2015-09-23","29323","27091",29
"2015-09-24","29326","27094",29
"2015-09-25","29334","27100",29
"2015-09-26","29337","27102",29
"2015-09-27","29344","27108",29
"2015-09-28","29351","27114",29
"2015-09-29","29352","27115",29
"2015-09-30","29357","27120",29
"2015-10-01","29361","27123",29
"2015-10-02","29361","27123",29
"2015-08-28","8533","4060",30
"2015-08-29","14241","6982",30
"2015-08-30","16272","8174",30
"2015-08-31","20835","10515",30
"2015-09-01","22809","11597",30
"2015-09-02","23908","12240",30
"2015-09-03","24689","12714",30
"2015-09-04","25349","13077",30
"2015-09-05","25887","13392",30
"2015-09-06","26216","13565",30
"2015-09-07","26474","13674",30
"2015-09-08","26709","13799",30
"2015-09-09","26899","13883",30
"2015-09-10","27114","14004",30
"2015-09-11","27718","14129",30
"2015-09-12","27926","14190",30
"2015-09-13","28013","14235",30
"2015-09-14","28110","14285",30
"2015-09-15","28182","14325",30
"2015-09-16","28248","14368",30
"2015-09-17","28306","14407",30
"2015-09-18","28354","14441",30
"2015-09-19","28379","14459",30
"2015-09-20","28421","14486",30
"2015-09-21","28464","14514",30
"2015-09-22","28512","14542",30
"2015-09-23","28540","14555",30
"2015-09-24","28610","14585",30
"2015-09-25","28638","14601",30
"2015-09-26","28647","14602",30
"2015-09-27","28658","14609",30
"2015-09-28","28673","14616",30
"2015-09-29","28686","14622",30
"2015-09-30","28707","14634",30
"2015-10-01","28715","14636",30
"2015-10-02","28717","14637",30
"2015-07-21","217","210",31
"2015-07-22","720","662",31
"2015-07-23","2510","1616",31
"2015-07-24","4413","2456",31
"2015-07-25","5487","2995",31
"2015-07-26","6241","3416",31
"2015-07-27","7756","4074",31
"2015-07-28","8441","4409",31
"2015-07-29","8900","4661",31
"2015-07-30","9511","4837",31
"2015-07-31","9918","5056",31
"2015-08-01","12779","7795",31
"2015-08-02","13759","8678",31
"2015-08-03","14484","9302",31
"2015-08-04","14871","9559",31
"2015-08-05","15157","9767",31
"2015-08-06","15466","9997",31
"2015-08-07","15698","10170",31
"2015-08-08","15847","10278",31
"2015-08-09","16031","10413",31
"2015-08-10","16257","10586",31
"2015-08-11","16502","10794",31
"2015-08-12","16677","10927",31
"2015-08-13","16850","11056",31
"2015-08-14","17003","11184",31
"2015-08-15","17150","11315",31
"2015-08-16","17472","11616",31
"2015-08-17","18203","12293",31
"2015-08-18","18633","12685",31
"2015-08-19","19176","13192",31
"2015-08-20","19671","13643",31
"2015-08-21","19948","13884",31
"2015-08-22","20287","14198",31
"2015-08-23","20630","14519",31
"2015-08-24","20863","14711",31
"2015-08-25","21022","14848",31
"2015-08-26","21584","15374",31
"2015-08-27","21783","15552",31
"2015-08-28","22045","15778",31
"2015-08-29","22160","15872",31
"2015-08-30","22277","15969",31
"2015-08-31","22403","16069",31
"2015-09-01","22509","16141",31
"2015-09-02","22620","16231",31
"2015-09-03","22771","16314",31
"2015-09-04","23047","16398",31
"2015-09-05","23569","16556",31
"2015-09-06","23818","16633",31
"2015-09-07","23966","16702",31
"2015-09-08","24040","16753",31
"2015-09-09","24111","16801",31
"2015-09-10","24177","16855",31
"2015-09-11","24250","16904",31
"2015-09-12","24304","16931",31
"2015-09-13","24363","16977",31
"2015-09-14","24429","17028",31
"2015-09-15","24488","17060",31
"2015-09-16","24542","17098",31
"2015-09-17","24593","17141",31
"2015-09-18","24635","17166",31
"2015-09-19","24668","17191",31
"2015-09-20","24694","17206",31
"2015-09-21","24752","17254",31
"2015-09-22","24813","17304",31
"2015-09-23","24869","17340",31
"2015-09-24","24918","17370",31
"2015-09-25","25287","17723",31
"2015-09-26","25311","17735",31
"2015-09-27","25343","17757",31
"2015-09-28","25397","17796",31
"2015-09-29","25438","17824",31
"2015-09-30","25478","17849",31
"2015-10-01","25504","17859",31
"2015-10-02","25511","17864",31
"2015-04-21","22","9",32
"2015-04-22","50","25",32
"2015-04-23","78","33",32
"2015-04-24","193","95",32
"2015-04-25","205","102",32
"2015-04-26","378","251",32
"2015-04-27","522","264",32
"2015-04-28","648","310",32
"2015-04-29","737","372",32
"2015-04-30","761","392",32
"2015-05-01","1131","732",32
"2015-05-02","1577","1117",32
"2015-05-03","1606","1137",32
"2015-05-04","1764","1277",32
"2015-05-05","1806","1303",32
"2015-05-06","1858","1341",32
"2015-05-07","1885","1364",32
"2015-05-08","1915","1387",32
"2015-05-09","2266","1697",32
"2015-05-10","2291","1719",32
"2015-05-11","2393","1813",32
"2015-05-12","2491","1877",32
"2015-05-13","2512","1896",32
"2015-05-14","2608","1978",32
"2015-05-15","2686","2035",32
"2015-05-16","2949","2282",32
"2015-05-17","3731","2958",32
"2015-05-18","4334","3493",32
"2015-05-19","4528","3659",32
"2015-05-20","4620","3737",32
"2015-05-21","4851","3864",32
"2015-05-22","4924","3913",32
"2015-05-23","5025","3994",32
"2015-05-24","5832","4738",32
"2015-05-25","5907","4791",32
"2015-05-26","6235","5057",32
"2015-05-27","6350","5154",32
"2015-05-28","6454","5232",32
"2015-05-29","6514","5286",32
"2015-05-30","6833","5574",32
"2015-05-31","6878","5612",32
"2015-06-01","6968","5692",32
"2015-06-02","7018","5734",32
"2015-06-03","7305","6007",32
"2015-06-04","7540","6228",32
"2015-06-05","7574","6253",32
"2015-06-06","7943","6588",32
"2015-06-07","8213","6838",32
"2015-06-08","8263","6873",32
"2015-06-09","8322","6922",32
"2015-06-10","8379","6968",32
"2015-06-11","8432","7005",32
"2015-06-12","8593","7148",32
"2015-06-13","9014","7519",32
"2015-06-14","9082","7566",32
"2015-06-15","9231","7643",32
"2015-06-16","9876","8140",32
"2015-06-17","10041","8265",32
"2015-06-18","10302","8413",32
"2015-06-19","10904","8724",32
"2015-06-20","10983","8762",32
"2015-06-21","11372","9101",32
"2015-06-22","11445","9151",32
"2015-06-23","11484","9185",32
"2015-06-24","11576","9262",32
"2015-06-25","11620","9290",32
"2015-06-26","11755","9394",32
"2015-06-27","11782","9411",32
"2015-06-28","12216","9832",32
"2015-06-29","12260","9868",32
"2015-06-30","12303","9898",32
"2015-07-01","12358","9940",32
"2015-07-02","12532","9983",32
"2015-07-03","12610","10030",32
"2015-07-04","12655","10062",32
"2015-07-05","12905","10287",32
"2015-07-06","13174","10442",32
"2015-07-07","13346","10590",32
"2015-07-08","13536","10761",32
"2015-07-09","13585","10784",32
"2015-07-10","13797","10978",32
"2015-07-11","13827","10996",32
"2015-07-12","14237","11357",32
"2015-07-13","14307","11391",32
"2015-07-14","14654","11708",32
"2015-07-15","14702","11742",32
"2015-07-16","14782","11791",32
"2015-07-17","14870","11806",32
"2015-07-18","15508","12391",32
"2015-07-19","15694","12502",32
"2015-07-20","15825","12552",32
"2015-07-21","15868","12580",32
"2015-07-22","15897","12591",32
"2015-07-23","15918","12601",32
"2015-07-24","15960","12620",32
"2015-07-25","16028","12648",32
"2015-07-26","16214","12784",32
"2015-07-27","16544","13092",32
"2015-07-28","16640","13119",32
"2015-07-29","16685","13148",32
"2015-07-30","16737","13180",32
"2015-07-31","16770","13204",32
"2015-08-01","16813","13235",32
"2015-08-02","17647","13950",32
"2015-08-03","18349","14517",32
"2015-08-04","18433","14559",32
"2015-08-05","18483","14585",32
"2015-08-06","18974","15031",32
"2015-08-07","19003","15046",32
"2015-08-08","19018","15051",32
"2015-08-09","19082","15079",32
"2015-08-10","19278","15258",32
"2015-08-11","19377","15333",32
"2015-08-12","19574","15506",32
"2015-08-13","19596","15514",32
"2015-08-14","19841","15638",32
"2015-08-15","20139","15884",32
"2015-08-16","20643","16239",32
"2015-08-17","20719","16295",32
"2015-08-18","20819","16330",32
"2015-08-19","20866","16354",32
"2015-08-20","20908","16380",32
"2015-08-21","20978","16407",32
"2015-08-22","21051","16445",32
"2015-08-23","21230","16595",32
"2015-08-24","21414","16761",32
"2015-08-25","21485","16785",32
"2015-08-26","21524","16812",32
"2015-08-27","21571","16837",32
"2015-08-28","21618","16871",32
"2015-08-29","21662","16895",32
"2015-08-30","21704","16911",32
"2015-08-31","21772","16941",32
"2015-09-01","21818","16958",32
"2015-09-02","21869","16988",32
"2015-09-03","21932","17029",32
"2015-09-04","21974","17050",32
"2015-09-05","22003","17069",32
"2015-09-06","22641","17635",32
"2015-09-07","23075","18014",32
"2015-09-08","23133","18056",32
"2015-09-09","23193","18095",32
"2015-09-10","23235","18124",32
"2015-09-11","23286","18157",32
"2015-09-12","23319","18181",32
"2015-09-13","23636","18229",32
"2015-09-14","23703","18269",32
"2015-09-15","23776","18313",32
"2015-09-16","23892","18374",32
"2015-09-17","24008","18441",32
"2015-09-18","24244","18651",32
"2015-09-19","24300","18693",32
"2015-09-20","24356","18730",32
"2015-09-21","24396","18757",32
"2015-09-22","24533","18814",32
"2015-09-23","24683","18872",32
"2015-09-24","24736","18902",32
"2015-09-25","24795","18918",32
"2015-09-26","24837","18939",32
"2015-09-27","24871","18958",32
"2015-09-28","24933","18998",32
"2015-09-29","24970","19022",32
"2015-09-30","25034","19056",32
"2015-10-01","25090","19092",32
"2015-10-02","25096","19093",32
"2015-05-23","1","1",33
"2015-05-24","11","10",33
"2015-05-25","57","49",33
"2015-05-26","197","178",33
"2015-05-27","354","316",33
"2015-05-28","587","533",33
"2015-05-29","825","754",33
"2015-05-30","958","867",33
"2015-05-31","1095","994",33
"2015-06-01","1429","1308",33
"2015-06-02","1681","1516",33
"2015-06-03","2015","1836",33
"2015-06-04","2252","2001",33
"2015-06-05","2554","2282",33
"2015-06-06","2684","2387",33
"2015-06-07","3135","2813",33
"2015-06-08","3535","3176",33
"2015-06-09","3851","3468",33
"2015-06-10","4229","3806",33
"2015-06-11","4449","4015",33
"2015-06-12","4636","4164",33
"2015-06-13","5008","4517",33
"2015-06-14","5545","4971",33
"2015-06-15","5949","5355",33
"2015-06-16","6398","5745",33
"2015-06-17","6782","6067",33
"2015-06-18","7265","6540",33
"2015-06-19","7846","7111",33
"2015-06-20","9436","8642",33
"2015-06-21","9991","9187",33
"2015-06-22","10620","9806",33
"2015-06-23","10802","9980",33
"2015-06-24","10950","10128",33
"2015-06-25","11009","10185",33
"2015-06-26","11049","10225",33
"2015-06-27","11281","10455",33
"2015-06-28","11514","10688",33
"2015-06-29","11902","11065",33
"2015-06-30","12017","11180",33
"2015-07-01","12060","11217",33
"2015-07-02","12193","11349",33
"2015-07-03","12296","11449",33
"2015-07-04","12358","11509",33
"2015-07-05","12483","11634",33
"2015-07-06","12653","11774",33
"2015-07-07","12725","11846",33
"2015-07-08","12897","12014",33
"2015-07-09","13048","12160",33
"2015-07-10","13191","12301",33
"2015-07-11","13201","12311",33
"2015-07-12","13507","12604",33
"2015-07-13","13909","13004",33
"2015-07-14","14035","13126",33
"2015-07-15","14083","13174",33
"2015-07-16","14201","13292",33
"2015-07-17","14306","13396",33
"2015-07-18","14460","13550",33
"2015-07-19","14742","13831",33
"2015-07-20","14976","14061",33
"2015-07-21","15316","14401",33
"2015-07-22","15471","14554",33
"2015-07-23","15697","14780",33
"2015-07-24","15789","14872",33
"2015-07-25","15942","15024",33
"2015-07-26","16186","15268",33
"2015-07-27","16333","15414",33
"2015-07-28","16506","15585",33
"2015-07-29","16559","15638",33
"2015-07-30","16598","15677",33
"2015-07-31","16854","15933",33
"2015-08-01","16989","16066",33
"2015-08-02","17014","16091",33
"2015-08-03","17129","16205",33
"2015-08-04","17183","16259",33
"2015-08-05","17363","16439",33
"2015-08-06","17412","16488",33
"2015-08-07","17450","16526",33
"2015-08-08","17454","16530",33
"2015-08-09","17749","16821",33
"2015-08-10","17765","16837",33
"2015-08-11","17800","16872",33
"2015-08-12","17813","16885",33
"2015-08-13","17896","16965",33
"2015-08-14","17913","16982",33
"2015-08-15","17996","17064",33
"2015-08-16","18059","17127",33
"2015-08-17","18108","17175",33
"2015-08-18","18299","17363",33
"2015-08-19","18382","17446",33
"2015-08-20","18382","17446",33
"2015-08-21","18404","17467",33
"2015-08-22","18421","17484",33
"2015-08-23","18441","17503",33
"2015-08-24","18523","17584",33
"2015-08-25","18534","17594",33
"2015-08-26","18597","17657",33
"2015-08-27","18610","17670",33
"2015-08-28","18632","17692",33
"2015-08-29","18752","17811",33
"2015-08-30","18854","17913",33
"2015-08-31","19024","18081",33
"2015-09-01","19245","18301",33
"2015-09-02","19306","18361",33
"2015-09-03","19475","18529",33
"2015-09-04","19528","18582",33
"2015-09-05","19607","18660",33
"2015-09-06","19760","18813",33
"2015-09-07","19996","19046",33
"2015-09-08","20031","19080",33
"2015-09-09","20097","19144",33
"2015-09-10","20143","19190",33
"2015-09-11","20387","19431",33
"2015-09-12","20559","19600",33
"2015-09-13","20873","19913",33
"2015-09-14","21106","20142",33
"2015-09-15","21176","20211",33
"2015-09-16","21254","20288",33
"2015-09-17","21308","20341",33
"2015-09-18","21448","20479",33
"2015-09-19","21464","20494",33
"2015-09-20","21737","20767",33
"2015-09-21","22177","21091",33
"2015-09-22","22338","21184",33
"2015-09-23","22545","21369",33
"2015-09-24","22597","21415",33
"2015-09-25","22600","21417",33
"2015-09-26","22689","21505",33
"2015-09-27","22840","21654",33
"2015-09-28","23074","21888",33
"2015-09-29","23270","22082",33
"2015-09-30","23414","22225",33
"2015-10-01","23538","22347",33
"2015-10-02","23539","22348",33
"2015-06-06","6","6",34
"2015-06-07","29","28",34
"2015-06-08","57","55",34
"2015-06-09","436","389",34
"2015-06-10","954","846",34
"2015-06-11","2171","1938",34
"2015-06-12","2562","2294",34
"2015-06-13","3288","2953",34
"2015-06-14","3917","3527",34
"2015-06-15","4339","3910",34
"2015-06-16","4744","4289",34
"2015-06-17","5150","4645",34
"2015-06-18","5461","4947",34
"2015-06-19","5644","5125",34
"2015-06-20","5717","5196",34
"2015-06-21","6042","5516",34
"2015-06-22","6266","5735",34
"2015-06-23","6529","5992",34
"2015-06-24","6691","6152",34
"2015-06-25","6847","6303",34
"2015-06-26","6932","6387",34
"2015-06-27","6971","6426",34
"2015-06-28","7051","6505",34
"2015-06-29","7324","6778",34
"2015-06-30","7406","6857",34
"2015-07-01","7467","6916",34
"2015-07-02","7507","6955",34
"2015-07-03","7549","6997",34
"2015-07-04","7583","7030",34
"2015-07-05","7646","7093",34
"2015-07-06","7715","7159",34
"2015-07-07","7754","7197",34
"2015-07-08","7769","7212",34
"2015-07-09","7788","7231",34
"2015-07-10","7809","7251",34
"2015-07-11","7820","7260",34
"2015-07-12","7847","7286",34
"2015-07-13","7889","7327",34
"2015-07-14","7906","7343",34
"2015-07-15","7933","7370",34
"2015-07-16","7953","7390",34
"2015-07-17","7970","7407",34
"2015-07-18","8009","7446",34
"2015-07-19","8150","7584",34
"2015-07-20","8579","8005",34
"2015-07-21","8775","8198",34
"2015-07-22","8839","8259",34
"2015-07-23","8932","8351",34
"2015-07-24","8970","8388",34
"2015-07-25","9155","8570",34
"2015-07-26","9275","8688",34
"2015-07-27","9457","8866",34
"2015-07-28","9545","8953",34
"2015-07-29","9605","9012",34
"2015-07-30","9662","9069",34
"2015-07-31","9732","9137",34
"2015-08-01","9797","9200",34
"2015-08-02","10917","10269",34
"2015-08-03","11332","10671",34
"2015-08-04","11505","10842",34
"2015-08-05","11728","11061",34
"2015-08-06","11858","11186",34
"2015-08-07","11923","11250",34
"2015-08-08","12129","11451",34
"2015-08-09","12254","11571",34
"2015-08-10","12298","11615",34
"2015-08-11","12364","11681",34
"2015-08-12","12496","11813",34
